#entity1_id,entity2_id
39585,37805
48070,37805
1125,37805
48071,37805
1112,37805
37743,37805
2961,37805
14958,37805
15414,37805
48072,37805
2898,37805
48073,37805
46772,37805
15033,37805
48074,37805
1761,37805
48075,37805
5853,37805
1044,37805
48076,37805
48077,37805
48101,38914
48102,38914
48103,38914
48104,38914
48105,38914
48106,38914
48107,38914
48108,38914
48109,38914
18263,38914
48110,38914
48111,38914
35596,38914
48112,38914
48113,38914
48114,38914
48130,48129
48131,48129
48132,36934
48134,48129
48135,48129
47257,48129
7490,48129
48136,48129
48137,48129
48139,48129
48140,48129
48141,48129
48142,48129
48143,48129
48144,48129
48145,48129
48146,48129
48147,48129
48148,48129
48149,48129
40555,48129
48340,48129
48138,36934
48151,48129
48152,48129
48153,48129
48154,48129
48155,48129
48156,48129
106012,48129
48158,48129
48160,48129
48159,36934
48161,48129
48162,48129
45962,48129
48163,48129
48164,48129
48165,36934
47344,47286
47344,46892
48166,36934
47344,43715
48169,36934
47344,48170
48145,48172
48171,36934
48174,36934
48145,48175
48145,43715
48143,46892
48143,48179
48143,48180
48143,48181
48143,36935
48143,36935
48143,48183
48146,48191
48146,48129
48145,48197
48145,48197
48145,47297
48145,51842
48200,48201
48212,33593
48213,33593
12318,33593
1620,33593
48214,33593
48215,33593
48216,33593
48217,33593
48218,33593
48220,33593
48221,33593
2550,33593
48222,33593
48223,33593
48239,40188
48243,48248
48251,41446
48252,41446
48253,41446
147374,41446
48255,41446
34909,41446
48257,41446
48258,41446
48259,41446
48260,41446
48261,41446
48262,41446
48263,41446
48265,41446
48266,41446
48267,41446
48268,41446
48270,41446
34915,41446
48272,41446
34906,41446
48273,41446
48279,48201
48282,48283
48286,48201
48292,48294
48139,48302
48139,48304
48139,48116
48155,48307
48155,48307
48308,38858
48308,39252
48308,48310
48200,48311
48312,48311
48313,48311
48314,48311
48315,48311
48316,48311
48317,48311
48318,48311
48151,48319
48151,48320
48321,48311
48151,48324
48327,48311
48151,48328
48329,48311
48151,48330
48151,34374
48151,48332
48333,48311
48334,48311
48335,48311
48336,48311
48338,48311
40555,48379
40555,48380
40555,48381
40555,48330
48340,48320
48340,48382
48340,48383
48389,48388
48390,38194
48399,370
106012,36938
106012,39417
48164,48129
48161,48319
48160,48418
48160,48419
48158,48170
7490,48383
7490,48423
7490,48424
48137,48426
48137,48310
47257,48181
47257,40733
47257,34825
47257,40346
47257,48427
47257,48426
47257,48330
47257,48414
47257,48428
47257,48429
48131,48430
48440,48441
48440,34050
48454,39035
48451,48453
48456,39035
25495,39035
16029,39035
17577,39035
20035,39035
48458,39035
43576,39035
16154,39035
48459,39035
21167,39035
48461,39035
48468,48464
48473,48472
48473,48476
48485,48484
48507,48506
48507,20
48507,48510
48514,48506
48517,48506
48521,48506
48521,28274
15276,47559
47535,87270
47535,37582
48529,37693
48531,46035
48531,48533
48531,48534
48538,48332
48539,48332
48540,48332
48541,48332
48542,48332
47318,48332
45349,48332
48543,48332
48544,48332
48545,48332
48546,48332
48547,48332
48548,48332
47309,48332
48549,48332
48554,48556
38492,48574
7461,48638
11036,48614
5254,48614
47246,48330
48639,48330
48640,48330
48641,48330
48136,48330
48642,48330
48643,48330
48644,48330
48645,48330
48646,48330
48647,48330
48148,48330
45952,48330
48649,48426
48650,48426
48651,48426
47251,48426
48652,48426
48653,48426
48654,48426
48655,48426
45347,48426
48656,48426
48657,48426
47321,48426
47267,48426
48644,48426
48659,48426
48155,48426
44567,48426
48660,48426
47336,48426
48661,48426
48662,48426
48663,48426
47374,48426
48664,48426
48666,48175
48667,48175
48668,48175
48669,48175
48670,48175
48671,48175
48672,48175
48673,48175
48674,48175
48675,48175
48676,48175
48677,48175
48678,48175
14257,48175
48679,48175
48680,48175
48681,48175
48682,48175
48683,48175
48685,48175
48686,48175
48687,48175
48688,48175
48689,48175
48690,48175
48691,48175
48692,48175
48693,48175
48694,48175
48695,48175
48696,48175
48697,48175
48149,48175
48698,48175
47358,48175
48699,48175
48700,48175
48701,48175
48695,48175
48704,48175
48705,48175
48706,48175
48725,48587
48726,48587
48727,48587
48728,48587
48729,48587
48730,48587
48731,48587
48732,48587
48733,48587
47194,72391
2983,48784
5577,48784
14294,48801
15176,48801
48802,48801
1540,307
22738,48811
91592,48837
91592,48838
48843,48838
48843,48845
48846,48838
33625,48881
48882,48838
48662,48838
48662,48884
48662,46892
48662,48886
4964,40668
119450,40668
33695,40668
48969,48591
48976,48838
48976,48977
48978,48838
48979,48838
48980,48838
48980,48982
48733,48838
48983,48838
48987,48990
48987,48994
49000,48999
16414,49007
16414,43499
25222,14972
4811,287
40583,49020
40584,49020
40555,49020
40565,49020
40585,49020
49021,49020
49022,49020
47298,45414
49024,45414
49025,45414
36937,45414
38492,45414
44566,45414
49026,45414
49027,45414
49028,45414
49029,45414
49030,45414
49031,45414
49032,45414
49033,45414
49034,45414
49035,45414
49036,45414
34700,49038
49040,49038
49041,49038
10046,49038
33576,49038
6143,49038
49042,49038
15246,49038
34930,49038
49043,49038
49044,49038
49045,49038
38916,49038
1075,49061
14054,49061
49006,49076
49006,38888
49006,48421
49006,40251
1826,49077
49080,33290
36871,33290
49081,33290
49082,33290
49083,33290
45818,37032
5616,37032
49085,37032
49086,37032
3467,37032
49087,37032
46257,37032
47555,37032
49088,37032
37658,37032
1395,37032
49089,37032
48106,37032
49090,37032
49091,37032
49092,37032
49093,37032
49094,37032
49095,37032
49096,37032
14974,37032
49097,37032
15084,37032
49098,37032
15050,37032
1214,37032
33493,37032
49099,33290
15467,33290
49107,33290
49109,33290
49100,33290
49101,33290
49102,33290
49103,33290
49104,33290
49105,33290
49106,33290
1745,33290
49115,33364
49118,49119
49098,41143
15214,38886
15214,15061
15214,33483
43534,49150
49151,49150
39969,49150
49152,49150
49153,49150
49154,49150
15084,49150
49155,49150
49156,49150
49157,49150
49172,49161
49162,49161
49163,49161
49165,49161
49167,49161
49169,49161
49171,49161
49103,49161
49164,49161
49166,49161
49168,49161
49170,49161
49169,49161
15263,49177
15263,36045
15122,49187
15122,14931
15122,37559
15122,21689
15122,39299
15122,12
49201,49203
49205,49204
49206,49207
12790,49208
12790,49209
12790,49210
12790,49211
12790,49213
12790,49217
14951,49219
14951,49220
14978,49237
14978,49237
14978,49238
49240,49239
15002,34959
14974,15175
49246,15089
2971,221
2971,42297
15067,38391
49256,48567
5455,48567
49257,48567
49274,48567
43538,48567
12615,48567
49276,37643
49277,37643
49278,37643
37577,37643
49279,37643
1384,37643
2289,37643
49280,37643
1626,37643
49281,37643
49282,37643
49283,37643
90066,37643
49284,37643
47480,37643
49285,48567
49286,48567
49287,48567
49288,48567
49293,41893
49294,41893
49295,41893
49296,41893
49297,41893
49298,41893
49299,41893
49300,41893
49301,41893
49302,41893
34921,41893
49303,41893
14584,41893
49305,41893
49294,41893
35987,49247
1761,37225
8781,37225
44190,37225
5618,37225
15213,37225
49317,49233
49319,48567
49320,49321
49322,48567
49324,48567
49325,48567
49326,48567
49327,48567
4531,48567
60529,48567
41652,48567
49329,48567
49330,48567
2252,48567
49331,48567
49332,48567
49333,48567
49334,48567
49335,48567
49336,48567
49337,48567
49338,48567
49339,48567
49340,48567
49341,48567
49342,48567
39328,48567
49346,48568
15122,49347
15122,49348
49350,48568
49352,48568
49353,48568
49354,48568
49355,48568
49356,48568
49357,48568
49358,48568
49359,48568
49360,48568
49361,48568
49362,48568
40962,48567
49367,48569
49371,37645
49372,37645
49373,37645
49374,37645
49375,37645
5053,49376
49381,48570
11420,49382
49394,38578
49395,38578
38738,38578
12790,119095
49416,15
5197,17213
5197,17213
1383,49425
5197,17213
49424,49427
49428,49427
49429,49427
49432,49434
49432,49434
49437,49436
1681,17213
49439,49436
49440,17213
49444,37757
49451,17213
49450,33340
49454,37664
37151,49455
6857,49455
2591,49455
49456,49455
5422,49455
49457,49455
49458,49455
49464,49463
49466,49463
49467,49463
49468,49463
49468,49463
15156,49478
49316,49233
49479,49233
49482,49233
15122,49488
49489,49233
49501,48570
15148,49505
14949,15034
49515,15148
49523,48570
49528,48570
49537,49233
49538,49233
6166,49496
39824,49544
49529,38769
49529,41348
49529,33427
1211,41348
38640,41348
49554,37033
1301,44720
45914,44720
12488,44720
7704,44720
2588,44720
49558,44720
49312,49557
1661,44720
49559,44720
49560,44720
49561,44720
49312,49557
2398,44720
35970,44720
49562,44720
49563,44720
3126,44720
49564,44720
49565,44720
49566,44720
49567,44720
3597,44720
4241,44720
49569,44720
49570,44720
15183,44720
49572,44720
49573,44720
6400,44720
49574,44720
49575,44720
49576,44720
2957,44720
1398,44720
33506,44720
49577,44720
49003,44720
86822,44720
15095,44720
49579,44720
34950,44720
49580,44720
49581,44720
49582,44720
49583,44720
49584,44720
36985,44720
1457,44720
49585,44720
49586,44720
1703,44720
7714,44720
49596,49125
49597,49125
49462,49125
49087,49125
49598,49125
35522,49125
49599,48570
49600,49125
49601,49125
49602,49125
49603,48570
49604,49125
49605,49125
49606,48570
6634,49607
49609,49607
10404,681
49614,681
49616,681
49618,681
49621,681
49622,49607
49623,49607
49624,49607
49625,49607
49626,49607
49627,49607
49628,49607
6634,49629
49623,49629
49630,49629
46554,49629
49622,49629
49631,49629
40753,15114
49632,49629
49624,49629
40620,15114
1115,15114
49633,49629
33671,15114
40571,15114
49634,48938
1346,48938
49087,48938
49635,48938
49636,48938
1395,48938
49637,48938
46769,48938
49638,48938
49639,48938
49640,48938
49641,48938
1766,48938
15065,48938
49643,48938
49644,48938
1373,48938
49646,14737
49646,49647
13721,14693
28122,14737
49644,38886
49087,48938
27517,14737
2229,21689
8782,21689
47613,21689
4196,21689
3342,49195
49097,49195
49650,49195
49651,49195
33678,49195
33372,49195
35986,49195
49652,49195
36833,49195
1754,49195
38649,49195
1968,49195
2509,49195
14979,49195
49653,49195
33497,49195
49654,49195
49655,49180
49656,49180
49657,49180
49658,49180
49714,49181
49715,49181
49716,49181
36830,49181
11993,49181
49717,49181
49718,49181
72760,49181
2228,49181
49720,49181
49721,49181
5847,49181
14934,49181
7226,49727
49728,49727
49729,49727
49730,49727
49731,49727
49732,49727
49733,49727
49734,49727
49735,49727
49736,49727
1628,49727
49737,49727
49738,49727
49739,49727
49740,49727
49741,49727
49742,49727
49743,49727
49744,49727
49745,49727
15131,49234
49746,49748
49746,48907
49746,38886
15122,34926
15131,49748
49750,49748
49751,49748
49752,49748
38885,49764
49766,49764
49767,49764
49771,49764
49772,49764
49773,49764
49774,49764
15131,49764
49768,49764
49775,49764
49776,49764
49812,49777
49813,49777
49814,49777
49815,49777
49816,49777
49817,49777
94137,49777
49819,49777
49820,49777
6611,49777
49837,49838
49841,49842
49843,49846
49126,49124
49847,49124
49848,49124
49821,49124
49849,49124
49850,49124
49851,49124
49852,49124
49462,49124
49852,49808
49852,49855
49850,49177
49856,49177
37541,49177
49857,49854
49858,49854
49859,49854
49860,49854
49861,49854
49862,49854
49863,49854
49864,49854
49865,49854
49821,49866
49863,49866
15113,36045
49870,36045
49871,36045
15008,36045
49872,36045
49873,36045
49874,36045
49875,36045
49876,36045
8787,36045
45373,36045
41251,36045
49877,36045
98829,36045
6857,36045
36006,36045
35989,36045
49879,36045
49880,36045
14934,36045
49881,36045
49882,36045
46701,36045
49884,36045
46565,36045
49885,36045
39744,36045
49886,36045
14979,36045
1743,36045
1743,35894
48082,35894
48082,45534
49891,34975
5648,34975
49892,34975
46788,34975
49893,34975
49894,34975
6960,34975
69760,34975
49897,34975
34965,34975
38056,34975
49898,34975
49899,34975
49900,34975
15263,34975
49901,34975
49902,34975
35892,34975
49904,34975
49905,34975
60658,34975
49907,34975
49908,34975
49910,34975
49912,34975
2635,34975
1185,49903
49913,34975
49914,34975
8638,34975
49915,34975
15065,34975
49917,34975
49918,34975
1451,34975
49919,34975
7698,49903
1813,49903
3594,49903
3476,49903
1295,49903
38637,49903
47555,49903
44225,49790
49815,49790
49922,49790
49923,49790
34999,49790
49924,49790
49925,49790
49821,49790
49927,49790
49928,49790
49929,49790
49930,49790
49931,49790
49932,49790
49959,49187
49961,49187
49963,49187
49958,49962
17100,49187
49964,49187
49965,49187
49966,49187
35018,49187
49967,49187
49968,49187
4963,49187
49969,49187
33274,49187
49964,45905
50042,50862
50056,48920
50057,48920
138919,48920
50059,48920
50060,48920
50061,48920
50062,48920
50063,48920
50065,48920
45670,48920
50066,48920
50067,48920
1970,48920
50068,48920
50069,48920
50070,48920
15015,50079
15072,15071
50107,50103
15150,50117
15150,50118
50062,33323
14949,50135
14949,45534
14949,50139
50140,45534
50141,45534
50142,45534
15184,45534
15158,45534
8781,45534
50143,45534
2746,45534
50144,45534
50145,45534
50146,45534
50147,50135
50148,50135
50149,50135
50150,50135
50151,50135
50152,50135
50153,50135
50154,50135
50155,50135
50156,50135
50157,50135
50158,50135
15150,50159
50160,50159
33493,50159
50161,50159
44229,50159
14382,50159
50162,50159
13946,50159
50163,50159
14054,50159
50164,50159
50165,50159
5180,15034
7811,15034
15012,15034
50166,15034
50167,15034
50168,15034
14990,15034
50169,15034
50170,15034
50171,15034
2010,15034
50172,15034
4027,15034
49056,15034
50173,15034
6166,15034
1498,15034
3401,15034
50174,15034
50175,15034
35583,15034
1082,15034
1051,15034
1226,15034
4967,15034
50176,15034
50177,15034
50178,15034
49511,15034
35029,50182
35029,50183
50185,50139
50186,50139
50187,50139
50188,50139
50189,50139
50190,50139
50156,50139
50192,50139
50193,50118
50194,50118
50195,50118
15752,49180
20044,49180
4816,50198
50199,49180
50202,49180
50203,49180
3506,49180
50204,49180
62810,49180
50206,49180
50207,49180
50208,49180
65805,49180
4815,49810
50210,49180
50211,79217
50212,79217
50213,79217
5326,79217
50215,79217
4805,50219
4805,28260
4805,50221
4805,39078
4805,38586
15015,50223
15015,50224
15015,50225
15015,50226
15015,50227
15121,33586
15121,33260
15121,14975
33334,49238
15315,49238
15350,49238
7241,49238
35777,49238
50228,49238
50229,49238
50231,49238
15166,50234
48102,49183
50235,49183
42163,49183
50236,49183
50237,49183
2835,49183
50238,49183
50239,49183
50240,49183
50241,49183
50242,49183
42181,49183
7811,49183
3524,49183
50243,49183
50244,49183
50245,49183
1359,49186
33346,49186
1026,49186
1133,49186
50246,49186
1345,49186
1126,49186
39539,49186
50247,49186
9250,49186
1201,49186
1016,49186
50248,49186
34695,49186
33565,49186
10461,49186
1068,49186
4955,49186
1375,49186
1134,49186
1159,49186
1968,49186
14997,49186
48048,49186
3709,49186
14293,49509
3698,49509
3768,49509
3698,50252
3698,50253
3698,50254
3698,50255
3698,15268
3698,33772
3698,12
3698,50256
3698,50257
3698,50258
3698,33699
33565,33699
39411,33699
50259,33699
1087,33699
50260,33699
7275,33699
50262,33699
33497,33699
50263,33699
75015,33699
50265,33699
33503,33699
59618,33699
50268,33699
50272,37539
50273,37539
50274,37539
46567,37539
50275,37539
3762,37539
49056,37539
50277,37539
50278,37539
11357,37539
50279,37539
1226,37539
50280,37539
15027,50282
50283,50282
15027,50284
50285,50284
47179,50284
50286,50284
50287,50284
85112,50284
50289,50284
50290,50284
34615,50284
15027,50291
50292,50291
50293,50291
93531,50291
10947,50291
5338,50291
50295,50291
43930,50291
33277,50296
34017,50296
33497,50296
14315,50296
40040,50314
40583,50328
50332,15353
50333,15353
50334,15353
50335,15353
50336,15353
38653,15353
50339,15353
50340,15353
50341,15353
50343,15353
50344,15353
50345,15353
50346,15353
4457,15353
50348,15353
5142,15353
50350,15353
50351,15353
50352,15353
42741,15353
50354,15353
1700,15353
50356,15353
50357,15353
50358,15353
50359,15353
50360,15353
50361,15353
50362,15353
50363,15353
50364,15353
50365,15353
1328,15353
50367,15353
50368,15353
2567,15353
2049,15353
50372,15353
12398,15353
50374,15353
50375,15353
50377,15353
50378,15353
50379,15353
50380,15353
50381,15353
50382,15353
15122,34868
15122,50407
2363,50407
1045,50407
50408,50407
20929,50407
33288,50407
49655,50407
16029,50407
20044,50407
20462,50407
23245,50407
59592,50407
26350,50407
50199,50407
45818,37032
5616,37032
49085,37032
49086,37032
3467,37032
49087,37032
15391,37032
49084,37032
46257,37032
47555,37032
1124,37032
49088,37032
37658,37032
1395,37032
49089,37032
48106,37032
49090,37032
49091,37032
49092,37032
49093,37032
49094,37032
49095,37032
50412,37032
50413,37032
37778,37032
50414,37032
50415,37032
49152,37032
48529,37032
8533,37032
50416,37032
50417,37032
31566,37032
50418,37032
4280,37032
50420,37032
50421,37032
50422,37032
50423,37032
50424,37032
50425,37032
50426,37032
50427,37032
50428,37032
50429,37032
50430,37032
50431,37032
50432,37032
43534,37032
3786,37032
50433,37032
50434,37032
50435,37032
50436,37032
49605,37032
43533,37032
50437,37032
50438,37032
50439,37032
50440,37032
50441,37032
50442,37032
50443,37032
50444,37032
50445,37032
50446,37032
50447,37032
50448,37032
50449,37032
50450,37032
50451,37032
50452,37032
50453,37032
50454,37032
50455,37032
50456,37032
50457,37032
50458,37032
50459,37032
50460,37032
50461,37032
50462,37032
50463,37032
50464,37032
50465,37032
50466,37032
50467,37032
50468,37032
50469,37032
50470,37032
50471,37032
50472,37032
50473,37032
50474,37032
50475,37032
50476,37032
50477,37032
50478,37032
50479,37032
50480,37032
50481,37032
50482,37032
50483,37032
50484,37032
50485,37032
50486,37032
50487,37032
50488,37032
50489,37032
50490,37032
50491,37032
50492,37032
50493,37032
50494,37032
50495,37032
50496,37032
50497,37032
50498,37032
50499,37032
50500,37032
50501,37032
50502,37032
50503,37032
50504,37032
50505,37032
50506,37032
50507,37032
50508,37032
50509,37032
50510,37032
50511,37032
50512,37032
50513,37032
50380,15343
15122,50519
35018,50519
2383,50519
37543,50519
11626,50519
22526,50519
35986,50519
5913,287
27896,50546
27896,50547
27896,50548
49030,48427
5142,660
50560,50561
50562,45172
50562,45172
50263,33171
1116,33551
1116,48602
1199,35868
24361,45044
1210,33747
24361,45044
1209,175
44903,45014
44903,45014
8522,50574
33849,50574
50362,99576
50587,14638
10046,33293
50359,15353
50608,33815
50608,50614
14133,50617
50568,50618
50621,50620
50622,50620
50625,50620
50626,50620
50627,50620
50628,50620
44229,50620
50379,42221
44900,50618
44903,50618
5547,50618
24361,50618
44937,50618
50634,50618
50560,50618
44963,50618
44901,50618
50635,50618
22731,50618
44449,50618
44901,44464
43564,50618
2295,11
2295,15353
1017,50638
1610,50638
50375,198
50375,39835
50341,15353
50341,39476
50681,50677
50682,50677
50683,50677
50684,50677
50685,50677
50686,50677
50687,50677
50688,50677
50689,50677
50690,50677
50691,50677
50692,50677
50693,50677
1370,50677
15032,50677
50694,50677
50695,50677
50696,50677
37854,50677
50697,50677
50698,50677
7663,50677
50699,50677
50701,50700
50702,50700
50703,50700
50704,50700
50705,50700
50706,50700
50707,50700
50708,50700
50709,50700
50710,50700
50711,50700
50712,50700
50713,50700
50714,50700
50715,50700
50716,50700
50717,50700
50718,50700
50719,50700
50720,50700
50721,50700
50722,50700
50723,50700
50724,50700
50725,50700
50726,50700
50727,50700
50728,50700
50729,50700
50730,50700
50731,50700
50732,50700
50733,50700
50734,50700
50735,50700
50736,50700
50737,50700
50738,50700
37644,50700
50739,50700
50740,50700
50741,50700
50742,50700
50744,50743
50745,50743
50746,50743
50747,50743
50748,50743
50749,50743
50332,15353
1116,39764
50758,15353
50759,15353
50760,15353
50761,15353
1731,50763
50762,15353
1731,50765
50764,15353
50766,15353
1731,50767
1731,50768
1731,37806
50769,15353
8522,33293
50771,15353
50772,15353
50774,15353
3982,15353
50776,15353
50777,50756
50779,15353
131710,15353
50782,15353
50777,50784
50783,15353
50777,38082
50785,15353
50786,15353
50787,15353
50788,15353
50789,15353
50790,15353
50791,15353
2555,15353
50792,15353
81131,15353
50794,15353
50795,15353
50796,15353
50797,15353
50798,15353
50799,15353
50800,15353
50801,15353
43264,15353
50802,15353
50803,15353
50804,15353
50807,50756
50807,33337
50808,50756
50809,50756
50809,37026
50810,50756
50813,38
6025,33541
49190,20
1201,37033
45818,33643
50832,50830
50832,50831
50832,44268
14958,44268
14958,50833
50836,50840
13028,21689
50852,50850
50853,50850
50854,50850
50855,50850
50856,50850
50857,50850
50858,50850
35596,33293
33695,33293
15359,33293
1361,33293
12325,33293
50867,50868
50867,38350
50870,46232
13693,46232
4528,46232
4528,42877
4528,42637
4528,50096
4528,42722
3322,46232
50874,46232
49941,33293
50271,15030
50876,15030
15115,15030
50877,15030
50878,15030
50879,15030
46564,15030
50880,15030
50881,15030
41251,15030
35985,15030
50882,15030
15031,15030
50883,15030
50884,15030
50885,15030
50886,15030
50887,15030
33356,15030
50888,15030
4026,15030
50889,15030
34569,15030
50893,50892
50894,50892
50895,50892
14962,50892
50896,50892
50897,50892
50898,50892
50899,50892
50900,50892
78304,50892
38652,50892
47178,50892
50902,50892
50903,50892
50904,50892
2468,50892
50905,50892
50906,50892
50907,50892
50908,50892
50909,50892
50910,50892
50911,50892
33681,50892
1112,50892
50912,50892
50913,50892
46733,50892
7071,50892
50914,50892
50915,50892
50916,50892
50917,50892
48103,48246
50918,48246
50919,50892
1359,50892
50920,48246
50921,48246
50922,48246
50923,48246
50924,48246
50925,48246
35298,48246
48243,48246
36812,48246
50926,48246
50927,48246
50928,48246
50929,48246
50930,48246
50931,48246
45361,50934
50937,36817
45808,36817
50938,46232
50939,46232
50940,46232
50940,36826
50940,789
50942,46232
50942,43530
50943,46232
50943,33337
46733,48740
50949,50574
50951,50574
50952,50574
37819,50574
9782,50574
50953,50574
50954,50574
50955,50574
50956,50574
50957,50574
47178,48558
47178,28646
50950,33367
50950,50960
50955,50963
50955,34500
50949,15175
50949,50965
13735,50966
50969,544
50970,544
50971,544
50972,544
50973,544
50974,544
1264,544
5405,544
50975,544
50976,544
50977,544
50978,544
50979,544
50980,544
50981,544
51023,35517
51029,48602
51030,48602
51031,48602
51032,48602
3857,48602
11646,48602
51033,48602
50789,48602
51034,48602
46635,48602
51035,48602
51036,48602
1725,48602
51037,48602
2926,48602
51038,48602
6640,48602
51039,48602
51040,48602
2172,48602
51041,48602
3137,48602
2914,48602
2072,48602
6629,48602
51042,48602
51043,48602
51044,48602
51045,48602
51046,48602
51047,48602
35697,48602
51048,48602
51049,48602
51050,48602
1948,48602
51051,48602
51052,48602
2051,48602
5671,48602
1356,48602
51053,48602
1785,48602
51054,48602
51055,48602
33385,48602
3539,48602
1483,48602
51056,48602
4433,48602
51057,48602
51058,48571
51059,48571
51061,48571
51062,48571
2674,48571
51063,48571
51064,48571
51065,48571
51066,48571
51067,48571
51069,48571
51070,48571
51071,48571
51072,48571
51093,43530
51094,43530
51094,51126
51095,43530
51095,43529
15334,43530
40584,41271
49023,50652
49023,48197
10046,51103
35583,28576
51104,28576
51105,28576
51106,28576
51107,28576
51108,28576
51109,28576
51110,28576
51111,28576
45355,48587
1116,33271
38652,37472
38652,43475
23108,51102
51138,51102
51139,51102
51131,51136
14958,37232
49022,28343
50306,37232
51180,37232
51181,37232
51183,37232
51184,37232
51185,37232
35979,37232
51186,37232
34845,37232
1358,37232
51187,37232
35023,37232
3916,37232
47111,37232
51188,37232
51189,37232
1087,37232
51190,37232
48048,37232
51191,37232
33497,37232
33497,37232
51192,37232
46666,37232
1147,37232
51193,37232
51194,37232
51195,37232
51196,37232
51197,37232
51198,37232
51199,37232
51200,37232
4557,37232
51201,37232
51202,37232
51203,37232
51204,37232
46769,37232
51205,37232
35413,37232
35413,37232
51206,37232
51207,37232
51208,37232
51209,37232
9240,37232
51210,37232
51211,37232
51212,37232
51213,37232
51214,37232
1211,37232
3592,37232
4295,37232
51215,37232
5422,37232
14958,37232
51216,37232
1156,37232
15414,37232
51217,37232
43775,37232
51218,37232
51219,37232
2388,37232
1167,37232
51220,37232
51221,37232
51222,37232
4175,37232
51224,37232
51225,33166
8929,33166
33356,33166
4963,33166
51226,33166
51227,33166
38217,33166
13685,33166
50936,48246
14315,51228
14142,51228
13797,51228
38969,51228
51229,51228
51230,51228
36790,51228
51231,51228
21730,51228
2235,51228
14104,51228
43295,51228
23108,51228
43799,51228
14426,51228
51232,51228
13720,51228
33702,51228
51233,51228
13912,51228
13725,51228
51234,51228
51235,51228
51236,51228
33849,51228
35596,51228
8522,51228
13734,51228
36815,51228
14590,51228
33274,51228
2964,51228
36818,51228
51237,51228
33572,51238
33572,401
35596,13019
35596,51241
15033,51244
2745,38938
2745,37027
1264,14933
51264,33861
51265,33861
51266,33861
51267,33861
51268,33861
51269,33861
51270,33861
51271,33861
51272,33861
33565,33861
37115,33861
51274,33861
10472,33861
51275,33861
51276,33861
51277,33861
51278,33861
51279,33861
51280,33861
51281,33861
51282,33861
51283,33861
51284,33861
49967,33861
51285,33861
37984,33861
51286,33861
51287,33861
51288,33861
51289,33861
34816,33861
51290,33861
51291,33861
125703,33861
51292,33861
51293,33861
51294,33861
51295,33861
51296,33861
48048,33861
51297,33861
51298,33861
51299,33861
51300,33861
2268,33861
33274,33861
35018,131237
33565,131237
51301,131237
5180,131237
1813,131237
51302,131237
17472,33863
9584,131237
51304,131237
51305,131237
51306,131237
51307,131237
51308,131237
13416,131237
13443,131237
51309,131237
51310,131237
51311,131237
6600,131237
4963,131237
12745,131237
51312,131237
51313,131237
51321,33293
51328,51152
11016,550
11016,46970
11016,36900
51336,51335
51337,51338
15201,41271
15201,48804
15201,51341
15201,51342
49022,511
49022,51343
49022,51344
49022,51345
49022,51347
15201,51347
51348,28343
51348,41271
51348,51349
48158,48170
41425,51350
51351,51350
1353,33850
14091,51350
1353,1
51352,51350
51353,51350
51354,51350
11216,51350
51355,51350
51348,48170
51348,48170
51348,51357
51358,51350
51348,48181
51348,34825
40585,48197
40585,51349
51364,51342
51366,38858
51366,51367
51366,30
51366,14599
51366,44873
51368,48426
51371,38858
51371,51372
51371,49801
51378,51380
51378,51381
6347,41348
37115,41348
48047,41348
35989,41348
51386,41348
47485,41348
51387,41348
51388,41348
51389,41348
51390,41348
51391,41348
51392,41348
51393,41348
51394,41348
49887,41348
2385,41348
51395,41348
51396,41348
51397,41348
51398,41348
51399,41348
51400,41348
51401,41348
51402,41348
51403,41348
49095,41348
51404,41348
37908,41348
51405,41348
51406,41348
51407,41348
8531,41348
51408,41348
51409,41348
51410,41348
51411,41348
51412,41348
51413,41348
71613,35894
51417,35894
2273,35894
8302,35894
51418,35894
51419,35894
51420,35894
51421,35894
51422,35894
51389,35894
37076,35894
51423,35894
51424,51243
51425,51243
51426,51243
51427,51243
1041,35894
51448,35894
37119,35894
51449,35894
33666,35894
51450,35894
51451,35894
51452,35894
51453,35894
51454,35894
51455,35894
51456,35894
3671,35894
14934,35894
51457,35894
51458,35894
51459,35894
46729,35894
51460,35894
51461,35894
6024,35894
51462,35894
51463,35894
51464,49247
51465,49247
6059,49247
51466,49247
51467,49247
51468,49247
51469,49247
51470,49247
51471,49247
51472,49247
51473,49247
51474,49247
51475,49247
51476,49247
51477,49247
51478,49247
51479,49247
7698,34926
51480,34926
51481,34926
51482,34926
15069,34926
51180,34926
5239,34926
51483,34926
51484,34926
51485,34926
51422,34926
51487,34926
4176,34926
51488,34926
51489,34926
2003,34926
51490,34926
46637,34926
2599,34926
51491,34926
33646,34926
51492,34926
51493,34926
51494,34926
36006,34926
1222,34926
35571,34926
42230,34926
51496,34926
51497,34926
6634,34926
2103,34926
1781,34926
51498,34926
15213,34926
51499,34926
51500,34926
51501,34926
86275,34926
51503,34926
37984,34926
2602,34926
51504,34926
51505,34926
1963,34926
51506,34926
37898,34926
3356,34926
15263,34926
51507,34926
15033,34926
51508,34926
51509,34926
36007,34926
51510,34926
51511,34926
51512,34926
51513,34926
6347,34926
1011,34926
3854,34926
51518,51520
51518,51522
51518,51523
51518,51526
51537,51536
51538,51536
51539,51536
51540,51536
51541,51536
51542,51536
51543,51536
8421,51536
51544,51536
51545,51536
51546,51536
8421,51536
43774,51536
51547,51536
51548,51536
